# z, mu 
0.4126143712682505 1.0157267173150313 
1.0389042909662973 1.0105102748539343 
0.4616944633335647 0.9948004934159496 
0.6965843477151089 0.9970038225403914 
0.2889835426616886 0.9930338759000099 
1.2377706974274338 0.9300826449537535 
0.9817984401735342 0.9910633780745929 
1.408478012513742 1.0359277615257958 
0.5154892263343676 1.0054781242548279 
1.6508754648875574 0.9559215927512149 
0.36164559055891465 0.9910521508992027 
0.5621064613855675 0.9988901877743948 
1.0727542606452984 0.9992489890787046 
1.3708146672399482 1.0069387853829774 
0.5074770242587879 0.9890752514267434 
1.6519984796374148 1.2369850216080402 
0.5319807792604108 0.9942558837351496 
0.5368127841463585 0.9917842549142188 
0.43855017557523374 0.9858576715170888 
0.6925397790255525 0.9898290455219142 
0.36429281812133407 1.0082810910713345 
0.3989673420716172 0.9984407720570951 
1.462426598892908 1.0455407092502063 
1.2766531593633754 1.0879712105150472 
1.2913879150908267 1.0511620046890564 
0.3127779153553457 0.995895817221936 
0.9213769954248969 0.9681100925782827 
0.7088007529464332 0.982995924551936 
1.5875879345420185 1.1126528277732377 
1.1919937135582732 0.9370770241670472 
1.5511589614398227 1.037081913440825 
1.1409099770214528 0.9719717900358722 
1.253194956085534 0.9875824673532541 
0.93154046613196 1.0018193409616927 
1.2080455004433601 1.0453396147238343 
1.5359438679712802 1.0084757679667005 
1.4345002357186152 1.0182016871487045 
1.0341863869659216 0.9702381920415881 
0.9007874847391248 0.9966603713915759 
1.5507429444248437 0.9814533237239099 
0.5771765648701463 0.9987566663358074 
0.6049073139778475 0.9977969565706555 
0.9920598925157436 0.9731101775533336 
1.4904603073210256 0.9639414865107061 
0.196120305103999 0.9979982059466195 
1.1168776328199934 0.9546870589322765 
0.4511033696356686 1.0083589653271254 
1.3210395761061482 0.9826657353192014 
1.3994561356004782 0.9660363825532646 
1.6646597412251343 0.9733651443524147 
0.5190276446501959 1.0195900791496895 
0.6464140341659718 1.0064986498070092 
1.5306355760971009 1.0254356742206123 
0.9412642838249059 1.0914462837222882 
0.6384092016746479 1.00782228071305 
1.3335000033932274 0.975334724749052 
1.3570226707626851 1.0423015441398435 
0.9968218981872268 0.9461803767714448 
1.3950826579368214 1.023374997199549 
0.2993124081165472 1.0013595233819765 
0.6359059147509873 0.996571418011704 
0.754803404328058 0.9896022600450226 
0.3726956339033377 0.986730938172687 
0.6278427728809941 0.9750624157885425 
1.5718359549804146 1.081164946801399 
0.690903085668722 0.9925622939099055 
0.4682828010314661 1.0025894028117315 
0.9269585295003081 0.9776279980041868 
1.2859371075486339 0.9522073864295746 
0.36800860093944193 0.9958977903226147 
1.1587581138269842 0.9966862526101239 
0.5144113391268196 0.987285847118225 
0.6109359775607135 0.9894794719393388 
