# z, mu 
0.4321675662698254 0.9976852746736465 
0.3518838562895099 0.9937441728010983 
0.9099709598754142 1.0093543494238666 
0.5396516874008971 0.9920932085168352 
1.3472135728940737 1.025185596626068 
0.41100548964000183 0.988961382722098 
0.9032358239560967 0.9974312440703785 
0.9617678275300281 0.9845349415214077 
0.9391605111565989 0.9855595858591066 
0.7411306845969717 0.9708730453631425 
0.7086603757294468 1.0205780898868164 
1.5780804800038424 1.025536357084484 
1.5244593612274877 0.996655227244277 
0.1592213591126744 1.0014003621330334 
0.39955231537602 0.9964891330763604 
0.4459942372791028 0.9907617996551737 
1.315024937631326 0.987553075699301 
0.45853916152054564 0.9832613683851614 
1.4872193430447147 0.9721014087846561 
0.0711727384032543 1.021973768701793 
0.4294960407229855 0.987588540271707 
0.738030502102616 0.9896022600450226 
1.5412363579141073 0.9735280823525789 
1.0748019811163343 1.0121865973917006 
0.7657864309747983 0.9834960382759755 
0.5050377604737332 1.0001099113292728 
1.5547060972589135 0.99509807214504 
1.0128016520620005 0.9794672110194175 
0.6539274425707674 1.0031895725419075 
0.2628328495566458 1.0033280283310682 
1.321976787252262 1.1589950738693466 
1.3704106724309524 1.0164020588531246 
0.7302907732518158 1.0153991029087446 
1.4503739155416766 0.9542515788103905 
0.5026321755947071 0.9989169751235941 
0.5291678149521944 0.9988901877743948 
0.5998339334836554 0.9974770533156048 
1.4896693514157642 1.0338108209814032 
0.44038741595283115 1.0323026497660108 
1.7568618484968643 0.939335376324786 
0.7318549549687864 0.9828880132722732 
1.1818803675567213 1.0248982538579923 
1.0169264306029633 1.0176417895186205 
1.838671162234081 1.0460090427617583 
1.4227020506302492 1.2369850216080402 
1.141865713178722 1.0646002208218086 
0.08599375905464887 1.0004322018239151 
0.4853814224955106 0.9843035066040279 
0.651957310876325 0.9826732934982765 
0.4241633049532297 0.9887424527747858 
0.6727982630582009 1.0168198733533282 
0.4358490969741183 1.0057626621951983 
1.369415283911018 0.970579892576622 
0.9462051636233988 0.9617648222943468 
0.5762591473234311 0.9984367630807567 
1.622341517340999 0.9878415428915257 
0.7961978445350487 0.9977304086161813 
0.3157060748555434 0.9951152877705016 
0.7171134199995449 0.9896022600450226 
0.77102385046067 0.9853209575503609 
0.8873317786712052 1.392964917085427 
0.9907397682278783 0.9873911325134263 
1.0547605927822097 0.9966667463871903 
0.587668516682751 1.0668960596615937 
0.622114053848617 0.9919387098405615 
1.0086421005494057 1.099863958593827 
0.8297654899930116 1.17849256080402 
0.7824087550035868 0.9623269746931055 
1.6297979670170184 1.0161994304492146 
0.8219835415490417 1.0584471877566053 
1.4265197118630593 0.9949045608245275 
0.9825693745063626 0.9657656864310004 
0.5097733115365742 0.9807246979869912 
0.687540423594578 1.0055452237528641 
0.7076338541511826 1.0277528669052935 
1.0285255304021717 0.9752722023931314 
0.4368425405030341 0.9858576715170888 
1.4386242608008357 0.9949045608245275 
0.9319346438000483 1.0232346281699765 
0.7446837050249815 0.9744068594540632 
1.4968668575216957 0.9863812727640686 
1.004969917108045 0.969437931992167 
0.708752479487829 1.018186497547324 
0.42523773753225563 0.9950889715417193 
1.0805013493251718 0.9927801849222068 
0.5363868531618617 0.9942558837351496 
1.0903434867885833 0.963023685802316 
0.3728306772372344 0.9956527163703314 
0.8654873518204914 0.9962749350521746 
0.5147809455234299 0.9869876130668053 
0.3840079687851373 1.0068049391173868 
0.8088425523161484 0.9966354570515501 
0.45324848045101984 0.9936465809128707 
0.19314456518653628 0.9972588011341748 
0.9161565161010496 0.9732656246839807 
0.9501197053469626 1.0331491129886266 
0.7971329700625105 0.9663417970967532 
1.6428036194639226 0.9830260525515407 
1.1013734711425145 0.9556923744249517 
0.6033225276297426 0.9779629547575157 
