# z, mu 
1.273822955014672 1.1394975869346733 
0.520998842420849 1.0155736823156771 
1.30813451756969 0.9694699162929326 
1.1493758409429362 0.9458230942637658 
1.2030566777816276 0.9493628956782157 
1.7827130144233359 0.9410291071717412 
0.9536124609002263 1.0156996197078025 
0.606754907802509 0.9754037287171106 
0.5335190970322389 0.9757186675781692 
0.61493084955536 0.9913988914696427 
1.341431893365982 1.0256743306640779 
1.1412268267879182 1.1589950738693466 
0.9371590372494863 1.0077680318528826 
0.8729395615572274 0.9758468090639043 
0.8053806570421344 0.9988253601808126 
1.5945354788103347 1.665929734170854 
1.2477186410794914 0.9599467990642198 
1.126984149828453 1.002552468142234 
0.8294706151129623 1.093727458188795 
1.493712508937561 1.0475806898186937 
1.294937256287821 0.9851922591827351 
0.2714123257890121 0.9977722201563571 
1.2006111996567692 1.0089721241212923 
1.111860948066673 0.9533574642319999 
0.6571912006412145 1.0389276070050066 
0.46814884087308 0.9867231058943979 
0.7548973112670979 0.9963165068177722 
0.38754055092760675 0.9942586885269494 
0.7967760902187662 0.9794812158723277 
0.3892138374472244 1.004016883430623 
0.9477049439956335 1.0188722548497706 
0.7289891232400678 1.0390756573179138 
1.0992129633148577 0.9526735991519193 
1.097103944226616 1.0876559792175102 
0.7271534260944414 0.9888954972268384 
0.6016054406035471 0.9939581175100477 
0.6239400126480833 1.0428984997231288 
1.1000949699751894 0.9832926054926764 
1.3729222523673859 0.9476688094383707 
1.6340917228941412 0.9964024146070544 
1.1444699461690588 1.010973234577319 
1.21966481973142 1.012675696165512 
0.5379104072361561 0.9905484405037536 
0.9780910994205723 1.0730768622739817 
1.0554660856661966 0.9605896722011302 
1.4817533927968447 1.0409507529711093 
0.7177480127149688 0.982181250454089 
1.515792382126587 1.0280053569863568 
0.9784127539369198 0.95270881332463 
0.6486173110026109 0.9919387098405615 
0.5717781812000834 0.986600342643883 
1.2776603254665009 0.9612901774775463 
1.2416152873006692 1.17849256080402 
1.8264243305543202 0.9892252848812471 
1.0117807274610124 1.0121882783044487 
0.9166659425669635 1.1394975869346733 
1.5671634945959974 1.0244867610520894 
1.100826627446627 1.0440993645637573 
1.6740266420630456 1.0306017980438513 
1.2649283668432671 0.9297394296266971 
0.7449362410792627 1.490452351758794 
0.5872535239859795 0.9913988914696427 
0.33486918300872204 1.010434708592851 
1.442644301028559 1.0384600578653802 
1.493060568609327 1.0246309084232093 
1.0718806820055542 0.997523974636972 
0.38761248183156455 0.9931434662522438 
0.1978320791722884 1.0002164203839536 
1.0589368071764562 1.0333180243029274 
0.6369187171374829 0.9777096776006239 
0.5109292164455903 0.9869876130668053 
1.2352648515402533 1.1120673340644074 
0.6274260902887289 0.9866441862163986 
1.24792657302565 0.9664795827758843 
0.3741395044270422 0.9897977994281272 
0.8158526420812866 0.9875113248663514 
0.818657816863855 0.9897632570215975 
0.6843262993321864 1.041760764893749 
0.911141752476217 0.9756451010404568 
1.298762815764083 0.959856052575235 
1.0187380517085944 0.9886962299972468 
1.571845432977221 1.2954774824120603 
1.4250632503458458 0.987814131073691 
1.151415353438959 1.0198371992458297 
1.617467387310127 1.1394975869346733 
1.2375819154328953 0.9982102465182547 
0.4701561449286358 0.9825141022955095 
0.3509984425382068 0.9940133749912878 
0.7339683306541054 0.9804143434086285 
0.9957177670932877 0.9935115417820373 
1.4834065266140173 1.1394975869346733 
1.7782102826425248 1.031361419009348 
0.9342154300579564 0.9930945943212807 
0.13359499065631408 0.9975052694049897 
